Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
2854,Brazil,Maize,1993,25321,1761.0,75658.33,28.18
3439,Brazil,Cassava,1999,132795,1761.0,127585.0,26.66
1892,Azerbaijan,Soybeans,1995,10000,447.0,148.68,12.81
27741,Uruguay,Maize,1994,16279,1300.0,2272.08,17.17
27301,Uganda,Sweet potatoes,2007,45912,1180.0,88.0,23.68
21639,Niger,Sorghum,2011,2676,151.0,10.59,30.1
15768,Italy,Wheat,1994,34796,832.0,81217.6,8.39
21551,Niger,Cassava,1998,159723,151.0,36.0,29.97
13006,India,Maize,2005,19385,1083.0,35342.0,25.07
11767,India,Maize,1997,17111,1083.0,52279.0,24.71
22844,Pakistan,Maize,2009,34879,494.0,3957.61,23.62
17889,Libya,Potatoes,1995,165267,56.0,87.0,19.47
670,Argentina,Potatoes,2009,284439,591.0,61586.56,18.09
27441,Ukraine,Maize,2007,39001,565.0,36476.0,9.46
15240,Indonesia,Maize,2010,44359,2702.0,1597.0,25.57
14896,Indonesia,"Rice, paddy",1999,42519,2702.0,1597.0,26.62
9471,Greece,Potatoes,2013,206787,652.0,8081.72,19.36
24656,South Africa,Soybeans,1993,14913,495.0,16582.0,16.01
897,Australia,Maize,1992,51721,534.0,22234.0,16.89
3306,Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,20.77
8026,Ecuador,Cassava,2012,45419,2274.0,11469.74,17.46
22623,Pakistan,Soybeans,2005,12000,494.0,7914.31,22.8
10858,India,Cassava,1992,232463,1083.0,70791.0,25.16
2890,Brazil,Sorghum,1993,20167,1761.0,75658.33,18.69
22387,Pakistan,Wheat,2000,24907,494.0,27885.0,23.6
24715,South Africa,Sweet potatoes,1995,36048,495.0,18025.0,20.73
14394,India,Cassava,2013,349594,1083.0,45620.0,27.44
23687,Portugal,Maize,2006,52885,854.0,15702.0,16.84
26499,Tunisia,Sorghum,2005,4551,207.0,584.49,19.12
8397,Egypt,Sweet potatoes,2013,336781,51.0,13653.0,21.44
14005,India,Wheat,2010,28395,1083.0,40093.69,26.61
16386,Japan,Wheat,1994,37182,1668.0,79821.18,13.78
14162,India,Sweet potatoes,2011,92456,1083.0,55540.0,27.41
11996,India,"Rice, paddy",1998,28805,1083.0,49157.0,27.32
634,Argentina,Cassava,2007,100000,591.0,81582.64,17.14
12508,India,"Rice, paddy",2001,31158,1083.0,43720.04,25.53
22463,Pakistan,Maize,2002,18448,494.0,10881.83,25.61
16915,Japan,Soybeans,2008,17791,1668.0,58750.0,15.96
26265,Tajikistan,Maize,2009,98893,691.0,258.1,8.42
26311,Thailand,Potatoes,1992,128571,1622.0,18849.0,27.55
6476,Chile,"Rice, paddy",2009,53763,1522.0,9830.72,6.7
15169,Indonesia,Maize,2008,40776,2702.0,1597.0,26.97
4177,Brazil,Sorghum,2007,21731,1761.0,304031.0,19.05
26041,Sweden,Wheat,1994,53403,624.0,1962.0,7.23
27833,Uruguay,Potatoes,2008,169299,1300.0,13335.22,17.43
11064,India,Maize,1993,16015,1083.0,66388.0,24.34
19790,Mexico,Soybeans,2002,15318,758.0,16189.88,21.5
10531,India,Maize,1990,15178,1083.0,75000.0,26.36
5991,Canada,Maize,2008,90623,537.0,53707.3,7.3
22712,Pakistan,Maize,2007,34265,494.0,5935.96,27.69
23534,Poland,Maize,1995,49586,600.0,7136.0,8.16
18949,Mauritius,Sweet potatoes,2008,112535,2041.0,781.32,24.19
2581,Brazil,"Rice, paddy",1990,18803,1761.0,49695.0,27.07
26454,Thailand,Soybeans,2013,17308,1622.0,8136.0,28.98
11999,India,Sorghum,1998,8592,1083.0,49157.0,27.48
8385,Egypt,Wheat,2012,65823,51.0,13991.0,21.55
18991,Mexico,Potatoes,1990,158256,758.0,34468.93,16.0
10674,India,Wheat,1990,21211,1083.0,75000.0,24.37
9447,Greece,Sweet potatoes,2009,204975,652.0,3404.4,18.52
2104,Bangladesh,Wheat,1991,16767,2666.0,1287.0,25.85
27259,Uganda,Maize,2002,18003,1180.0,88.0,23.99
24330,Saudi Arabia,Sorghum,2013,26199,59.0,5412.5,27.78
3764,Brazil,"Rice, paddy",2002,33246,1761.0,145552.0,21.3
4234,Brazil,Cassava,2008,141371,1761.0,312637.0,24.26
4994,Burkina Faso,Soybeans,1994,9595,748.0,6.0,28.0
24473,Slovenia,Soybeans,1992,20000,1162.0,1309.0,10.78
5057,Burkina Faso,Sorghum,2002,9252,748.0,39.47,28.97
17042,Japan,Soybeans,2011,16006,1668.0,51796.3,13.32
4434,Brazil,Maize,2010,43667,1761.0,342580.0,22.12
11676,India,Soybeans,1996,10319,1083.0,56114.0,27.37
717,Argentina,Potatoes,2012,287821,591.0,136185.08,18.18
3816,Brazil,Wheat,2002,14754,1761.0,145552.0,25.18
6773,Colombia,Cassava,2005,106912,3240.0,117881.45,27.56
11186,India,Wheat,1993,23267,1083.0,66388.0,26.1
10738,India,Potatoes,1991,162540,1083.0,72133.0,25.06
14671,Indonesia,Potatoes,1993,158338,2702.0,1597.0,27.04
9813,Guinea,Maize,2009,16318,1651.0,449.26,27.37
27440,Ukraine,Wheat,2006,25308,565.0,28832.6,7.88
20288,Mexico,Sorghum,2011,37202,758.0,65961.1,21.55
26682,Turkey,Potatoes,1996,235756,593.0,30286.0,11.92
9288,Ghana,Cassava,2010,154330,1187.0,378.97,27.57
6811,Colombia,Maize,2007,27661,3240.0,82439.06,27.45
3893,Brazil,Soybeans,2004,23005,1761.0,214725.0,24.24
9359,Greece,Potatoes,1996,200578,652.0,7296.0,17.46
15129,Indonesia,Cassava,2007,166362,2702.0,1597.0,27.29
10655,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.64
3700,Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,18.67
7374,Dominican Republic,Sweet potatoes,2008,71031,1410.0,5409.43,26.76
18172,Madagascar,Potatoes,2005,58561,1513.0,114.51,20.05
6314,Chile,Potatoes,1992,164033,1522.0,15373.0,5.97
12816,India,Maize,2004,19073,1083.0,35113.0,25.25
3645,Brazil,Maize,2001,34019,1761.0,151523.0,18.67
18160,Madagascar,Sweet potatoes,2002,52178,1513.0,240.84,20.14
192,Algeria,Wheat,2009,15975,89.0,3867.99,17.78
13414,India,Sorghum,2007,8443,1083.0,27422.77,27.55
816,Australia,Potatoes,1990,289832,534.0,17866.0,12.11
27161,Uganda,Plantains and others,1991,56503,1180.0,72.0,23.3
15810,Italy,Wheat,1997,28563,832.0,84799.0,8.18
21772,Pakistan,Maize,1991,14235,494.0,5962.0,18.48
6160,Central African Republic,Plantains and others,1994,27143,1342.0,2.16,25.39
15641,Iraq,Wheat,2012,24181,216.0,1979.27,20.7
21335,Nicaragua,Cassava,1993,115556,2280.0,977.0,27.05
19071,Mexico,Sorghum,1991,31195,758.0,34468.93,16.42
4390,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,22.25
11164,India,Sweet potatoes,1993,85962,1083.0,66388.0,26.1
4927,Bulgaria,Maize,2009,47071,608.0,1717.25,9.74
5552,Cameroon,"Rice, paddy",2011,13464,1604.0,1372.47,25.25
10799,India,Soybeans,1991,7825,1083.0,72133.0,25.32
25012,South Africa,"Rice, paddy",2007,25048,495.0,26857.0,15.9
238,Angola,Maize,1994,2463,1010.0,25.5,24.04
12207,India,Soybeans,1999,11380,1083.0,46195.0,25.78
27216,Uganda,Potatoes,1997,64286,1180.0,88.0,24.04
11169,India,Sweet potatoes,1993,85962,1083.0,66388.0,26.34
23403,Peru,Maize,2000,24119,1738.0,5175.0,17.02
4236,Brazil,Maize,2008,40800,1761.0,312637.0,21.86
5618,Canada,Soybeans,1991,24415,537.0,29477.5,7.55
24055,Rwanda,Soybeans,2002,5461,1212.0,106.34,19.77
8640,Eritrea,Wheat,2007,8395,383.0,27.63,24.7
5097,Burkina Faso,Sorghum,2008,9859,748.0,190.92,28.4
22702,Pakistan,Wheat,2006,25186,494.0,6925.13,23.28
14665,Indonesia,Maize,1993,21975,2702.0,1597.0,27.04
2242,Bangladesh,"Rice, paddy",2004,35359,2666.0,5587.81,26.14
23493,Peru,Maize,2011,31866,1738.0,15436.91,17.03
3552,Brazil,Maize,2000,27182,1761.0,140423.0,24.36
19389,Mexico,"Rice, paddy",1996,45412,758.0,34468.93,17.2
19744,Mexico,Cassava,2002,150988,758.0,16189.88,21.5
26778,Turkey,Maize,2000,41605,593.0,33471.0,14.29
8328,Egypt,Sweet potatoes,2008,276425,51.0,9527.0,22.64
5628,Canada,Maize,1992,56927,537.0,29387.0,4.41
10602,India,Sorghum,1990,8136,1083.0,75000.0,24.1
22167,Pakistan,"Rice, paddy",1997,28048,494.0,16936.0,25.16
4507,Brazil,Wheat,2010,28288,1761.0,342580.0,19.01
26005,Suriname,"Rice, paddy",2009,42092,2331.0,2191.37,27.45
12174,India,Sorghum,1999,8472,1083.0,46195.0,26.12
14453,India,"Rice, paddy",2013,36070,1083.0,45620.0,27.11
16530,Japan,Potatoes,1998,307608,1668.0,79821.18,13.74
15093,Indonesia,Cassava,2006,162829,2702.0,1597.0,27.55
24294,Saudi Arabia,Maize,2009,54742,59.0,4528.51,26.71
2294,Bangladesh,Potatoes,2008,165373,2666.0,12936.5,26.0
11803,India,"Rice, paddy",1997,28457,1083.0,52279.0,23.26
28016,Zambia,Sweet potatoes,2008,35714,1020.0,1670.0,20.66
25992,Suriname,Plantains and others,2007,254652,2331.0,1847.86,27.19
14318,India,Soybeans,2012,13530,1083.0,52980.0,25.88
23982,Rwanda,Sorghum,1994,6850,1212.0,157.8,19.55
21113,Nepal,"Rice, paddy",2006,27166,1500.0,128.73,15.92
8690,Estonia,Wheat,2005,30818,626.0,386.0,6.04
7081,Denmark,Wheat,2005,72328,703.0,3246.0,9.11
4733,Brazil,Maize,2013,52536,1761.0,367778.0,17.57
8912,Germany,Wheat,1991,67712,700.0,32006.0,9.36
20768,Morocco,Potatoes,2012,279800,346.0,13697.0,18.2
13045,India,"Rice, paddy",2005,31537,1083.0,35342.0,26.23
23417,Peru,Soybeans,2001,14919,1738.0,8414.17,16.95
27070,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,19.36
11281,India,"Rice, paddy",1994,28645,1083.0,61357.0,25.01
14955,Indonesia,Maize,2001,28446,2702.0,1597.0,27.32
27072,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,11.6
20929,Mozambique,"Rice, paddy",2010,11365,1032.0,1187.1,22.1
16980,Japan,Yams,2009,211519,1668.0,60970.8,13.55
27482,Ukraine,Wheat,2013,33931,565.0,86781.8,10.33
11510,India,Soybeans,1995,10121,1083.0,61257.0,24.64
5520,Cameroon,Plantains and others,2008,120000,1604.0,882.13,25.42
21548,Niger,Sorghum,1997,2177,151.0,34.0,29.73
27033,Turkey,Maize,2010,72614,593.0,38554.69,15.6
18031,Lithuania,Maize,2005,30625,656.0,1048.5,6.5
11821,India,"Rice, paddy",1997,28457,1083.0,52279.0,25.58
23199,Papua New Guinea,Yams,1996,175000,3142.0,105.0,25.41
2700,Brazil,Soybeans,1991,15533,1761.0,58349.44,27.34
1700,Australia,Potatoes,2012,382592,534.0,48687.88,19.55
13596,India,Sorghum,2008,10209,1083.0,14485.33,25.68
19157,Mexico,Sweet potatoes,1992,202929,758.0,34468.93,17.33
6968,Croatia,Soybeans,1998,22772,1113.0,2904.5,10.42
27899,Zambia,Maize,1993,25228,1020.0,1080.0,21.0
16322,Japan,"Rice, paddy",1993,45783,1668.0,79821.18,12.49
6219,Central African Republic,Sorghum,2002,10322,1342.0,22.87,25.44
25275,Spain,Soybeans,1993,15456,636.0,29408.0,11.12
86,Albania,Wheat,2010,39905,1485.0,1311.17,16.52
25615,Spain,Sweet potatoes,2010,187394,636.0,39043.0,16.83
25589,Spain,Soybeans,2009,22189,636.0,35199.0,17.45
18978,Mexico,Cassava,1990,75504,758.0,34468.93,19.63
15346,Indonesia,Cassava,2013,224601,2702.0,1597.0,26.72
17413,Kenya,Plantains and others,1991,125000,630.0,3469.0,16.26
136,Algeria,Sorghum,1997,40000,89.0,401.22,17.84
6972,Croatia,Sorghum,1999,43581,1113.0,2782.75,10.51
11087,India,Potatoes,1993,149024,1083.0,66388.0,26.07
19238,Mexico,Cassava,1994,75260,758.0,34468.93,21.46
15721,Italy,Sorghum,1991,55089,832.0,88916.6,12.05
1200,Australia,"Rice, paddy",1999,91615,534.0,34200.0,12.1
6121,Canada,Soybeans,2013,28810,537.0,81659.8,7.08
15748,Italy,Sorghum,1993,59684,832.0,89282.2,7.43
12127,India,Maize,1999,17922,1083.0,46195.0,26.96
24842,South Africa,Potatoes,2000,316536,495.0,26857.0,15.13
14125,India,Sorghum,2011,9487,1083.0,55540.0,25.48
13622,India,Soybeans,2008,10415,1083.0,14485.33,24.51
6296,Chile,"Rice, paddy",1990,41734,1522.0,15373.0,6.11
3927,Brazil,Yams,2004,92345,1761.0,214725.0,25.37
14387,India,Cassava,2013,349594,1083.0,45620.0,27.11
26579,Turkey,Maize,1992,42427,593.0,27110.0,16.91
3606,Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,25.71
21225,New Zealand,Potatoes,1991,346667,1732.0,3490.0,12.82
2330,Bangladesh,Sweet potatoes,2010,98688,2666.0,13283.72,26.65
11707,India,Sweet potatoes,1996,80716,1083.0,56114.0,26.64
2187,Bangladesh,Sweet potatoes,1998,95325,2666.0,2068.0,26.13
195,Algeria,"Rice, paddy",2010,15305,89.0,1295.88,17.59
12356,India,Sorghum,2000,7639,1083.0,44957.52,26.05
21443,Nicaragua,"Rice, paddy",2007,39482,2280.0,9850.26,27.23
17186,Kazakhstan,Maize,1995,19316,250.0,13535.0,4.33
15954,Italy,Potatoes,2009,248352,832.0,74172.0,8.11
14638,Indonesia,Potatoes,1992,143819,2702.0,825.0,26.72
2668,Brazil,Potatoes,1991,140264,1761.0,58349.44,20.13
16625,Japan,Soybeans,2000,19184,1668.0,79821.18,15.67
18452,Malaysia,"Rice, paddy",1999,29415,2875.0,39406.48,26.95
15195,Indonesia,Sweet potatoes,2008,107743,2702.0,1597.0,27.18
2761,Brazil,Maize,1992,22828,1761.0,67003.89,24.97
2032,Bahamas,Maize,2008,47619,1292.0,268.2,25.63
17028,Japan,Maize,2011,25797,1668.0,51796.3,13.32
5103,Burkina Faso,Potatoes,2009,18111,748.0,132.3,29.05
13652,India,Wheat,2008,28022,1083.0,14485.33,25.35
1637,Australia,Sweet potatoes,2010,305974,534.0,42169.39,20.33
8312,Egypt,Soybeans,2007,32880,51.0,9105.0,22.36
11173,India,Sweet potatoes,1993,85962,1083.0,66388.0,25.27
26208,Tajikistan,"Rice, paddy",1998,24566,691.0,676.63,8.34
3074,Brazil,"Rice, paddy",1995,25668,1761.0,92967.22,27.52
7296,Dominican Republic,Yams,2002,67400,1410.0,4018.07,27.08
3278,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,25.2
8003,Ecuador,Maize,2011,16672,2274.0,17529.44,22.11
21354,Nicaragua,Potatoes,1995,144737,2280.0,876.0,27.2
23851,Romania,Wheat,1997,30103,637.0,15349.0,10.46
8326,Egypt,Soybeans,2008,33601,51.0,9527.0,22.64
23299,Papua New Guinea,Maize,2012,47619,3142.0,105.0,25.14
13516,India,Maize,2008,24140,1083.0,14485.33,25.57
7352,Dominican Republic,Potatoes,2007,216325,1410.0,5689.8,27.08
13450,India,Sweet potatoes,2007,86976,1083.0,27422.77,26.0
10751,India,"Rice, paddy",1991,26271,1083.0,72133.0,26.54
7829,Ecuador,Soybeans,2004,16610,2274.0,29799.84,22.33
16446,Japan,Potatoes,1996,299709,1668.0,79821.18,12.61
7697,Ecuador,Sweet potatoes,1998,17591,2274.0,21500.0,22.72
14427,India,Potatoes,2013,227606,1083.0,45620.0,25.94
5668,Canada,Wheat,1993,22027,537.0,29296.5,6.48
27224,Uganda,Plantains and others,1998,60000,1180.0,88.0,23.97
10659,India,Wheat,1990,21211,1083.0,75000.0,24.1
17063,Japan,Yams,2011,220905,1668.0,51796.3,15.43
18425,Malaysia,Sweet potatoes,1992,110000,2875.0,39406.48,27.05
8933,Germany,Soybeans,1993,20000,700.0,25170.0,9.34
5307,Burundi,Sorghum,2009,12885,1274.0,177.75,21.42
27765,Uruguay,Sorghum,1997,33428,1300.0,3362.05,17.46
20025,Mexico,"Rice, paddy",2007,41536,758.0,64501.28,24.88
25541,Spain,"Rice, paddy",2007,71228,636.0,39286.0,17.24
19642,Mexico,"Rice, paddy",2000,41805,758.0,34468.93,20.19
12855,India,Potatoes,2004,188091,1083.0,35113.0,25.95
18257,Malawi,Maize,1992,4802,1181.0,173.19,20.89
21128,Nepal,"Rice, paddy",2009,29074,1500.0,209.52,15.91
19296,Mexico,Cassava,1995,109610,758.0,34468.93,21.5
11035,India,Cassava,1993,230430,1083.0,66388.0,25.75
20411,Mexico,"Rice, paddy",2013,54252,758.0,59920.18,24.19
5488,Cameroon,Cassava,2005,105771,1604.0,829.59,25.36
16678,Japan,Wheat,2001,35546,1668.0,78735.45,15.4
8024,Ecuador,Wheat,2011,9249,2274.0,17529.44,22.11
10748,India,"Rice, paddy",1991,26271,1083.0,72133.0,25.49
23248,Papua New Guinea,Yams,2004,168433,3142.0,105.0,25.23
16873,Japan,Soybeans,2007,16392,1668.0,61164.07,16.53
690,Argentina,Sorghum,2010,48163,591.0,105915.04,17.84
12013,India,Sorghum,1998,8592,1083.0,49157.0,25.87
16986,Japan,Maize,2010,25642,1668.0,55576.0,13.82
10103,Haiti,Yams,2006,59803,1440.0,27.85,27.41
1014,Australia,Wheat,1994,11356,534.0,21057.0,11.6
869,Australia,Sorghum,1991,19865,534.0,17866.0,20.29
1993,Bahamas,Maize,1994,17931,1292.0,484.59,25.73
10626,India,Soybeans,1990,10145,1083.0,75000.0,25.54
11949,India,Maize,1998,17969,1083.0,49157.0,27.09
14839,Indonesia,Cassava,1998,121925,2702.0,1597.0,27.58
14924,Indonesia,Potatoes,2000,133759,2702.0,1597.0,27.1
10558,India,Potatoes,1990,157136,1083.0,75000.0,24.1
7610,Ecuador,Sorghum,1995,12067,2274.0,2658.0,22.19
5283,Burundi,Wheat,2006,8007,1274.0,190.51,21.83
4370,Brazil,Sorghum,2009,23378,1761.0,335742.0,18.38
1361,Australia,Potatoes,2004,362787,534.0,36276.0,20.42
17910,Libya,Wheat,1998,8750,56.0,1262.38,20.24
1629,Australia,Sorghum,2010,30279,534.0,42169.39,18.0
12625,India,Cassava,2002,272746,1083.0,42482.56,26.12
1551,Australia,Soybeans,2008,23289,534.0,42935.38,17.32
20810,Mozambique,"Rice, paddy",1992,2988,1032.0,102.26,22.6
27807,Uruguay,Sorghum,2004,38760,1300.0,9017.73,17.22
17721,Lebanon,Maize,2002,32435,661.0,1816.0,19.91
20285,Mexico,"Rice, paddy",2011,50962,758.0,65961.1,16.26
21425,Nicaragua,Plantains and others,2005,100000,2280.0,9391.92,27.2
8252,Egypt,"Rice, paddy",2002,93889,51.0,5147.0,22.41
10442,Hungary,Maize,2004,70012,589.0,9940.5,10.37
14631,Indonesia,Maize,1992,22030,2702.0,825.0,27.2
24183,Saudi Arabia,Potatoes,1994,189468,59.0,994.0,26.26
5039,Burkina Faso,Potatoes,2000,21233,748.0,75.44,28.6
18730,Mauritania,Sorghum,1992,5020,92.0,39.09,27.52
27244,Uganda,"Rice, paddy",2000,15139,1180.0,88.0,23.75
21869,Pakistan,Soybeans,1992,6051,494.0,5518.0,24.31
26639,Turkey,"Rice, paddy",1994,50554,593.0,24219.0,18.35
5694,Canada,Wheat,1994,21275,537.0,29206.0,4.72
5119,Burkina Faso,Potatoes,2011,19159,748.0,843.0,29.03
21550,Niger,Wheat,1997,20000,151.0,34.0,29.73
1134,Australia,Sweet potatoes,1997,244444,534.0,34091.0,12.13
10996,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.73
10278,Honduras,"Rice, paddy",2004,41050,1976.0,3034.91,24.68
10451,Hungary,Sorghum,2005,30642,589.0,9676.0,10.05
4017,Brazil,Yams,2005,92462,1761.0,232232.0,20.78
10409,Hungary,Sorghum,1997,21991,589.0,4445.0,9.89
2424,Belarus,Maize,2009,46818,618.0,8306.31,6.75
4138,Brazil,Maize,2007,37852,1761.0,304031.0,20.93
12048,India,Sweet potatoes,1998,86907,1083.0,49157.0,25.77
859,Australia,Potatoes,1991,285359,534.0,17866.0,13.77
2962,Brazil,Potatoes,1994,144802,1761.0,84312.78,18.42
2426,Belarus,Wheat,2009,35428,618.0,8306.31,6.75
26170,Tajikistan,Maize,1992,29613,691.0,2280.0,7.9
17748,Lebanon,Wheat,2009,27990,661.0,1816.0,20.19
7674,Ecuador,Cassava,1998,49242,2274.0,21500.0,22.59
18163,Madagascar,Maize,2004,17779,1513.0,68.01,19.87
19874,Mexico,Cassava,2005,126099,758.0,51741.99,20.09
27037,Turkey,Potatoes,2010,323303,593.0,38554.69,13.8
18485,Malaysia,Sweet potatoes,2008,139251,2875.0,54821.91,27.12
18202,Madagascar,Cassava,2009,75058,1513.0,143.9,20.13
16753,Japan,Sweet potatoes,2004,250372,1668.0,64688.88,16.56
4937,Bulgaria,Soybeans,2010,22717,608.0,1588.5,9.65
10896,India,Maize,1992,16758,1083.0,70791.0,26.78
5285,Burundi,Cassava,2007,87275,1274.0,412.66,21.28
8367,Egypt,Soybeans,2011,31195,51.0,12945.0,21.18
12905,India,Soybeans,2004,9082,1083.0,35113.0,26.22
2093,Bangladesh,Wheat,1990,15034,2666.0,1266.0,25.98
25984,Suriname,Cassava,2006,200000,2331.0,1483.84,27.34
11336,India,Soybeans,1994,9106,1083.0,61357.0,26.55
11683,India,Soybeans,1996,10319,1083.0,56114.0,25.75
7817,Ecuador,Plantains and others,2004,58351,2274.0,29799.84,22.33
1920,Azerbaijan,Sorghum,2000,2434,447.0,148.68,12.61
82,Albania,Wheat,2009,40229,1485.0,1132.5,16.73
17200,Kazakhstan,Potatoes,1996,88347,250.0,13047.0,1.61
13318,India,Cassava,2007,322204,1083.0,27422.77,26.0
24919,South Africa,Maize,2004,30305,495.0,26857.0,21.11
4396,Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,27.39
8475,El Salvador,Plantains and others,1999,134056,1784.0,2854.16,25.67
22508,Pakistan,Sweet potatoes,2002,100385,494.0,10881.83,25.61
20504,Morocco,"Rice, paddy",1992,30694,346.0,10178.29,17.56
18845,Mauritania,Yams,2009,62705,92.0,4.29,27.57
1813,Austria,Wheat,1999,54348,1110.0,3418.6,9.17
1271,Australia,Maize,2001,46471,534.0,32710.0,20.21
15226,Indonesia,Soybeans,2009,13483,2702.0,1597.0,26.98
2994,Brazil,Soybeans,1994,21632,1761.0,84312.78,20.77
26812,Turkey,"Rice, paddy",2001,61017,593.0,25539.0,13.16
15674,Ireland,Potatoes,2000,336889,1118.0,1942.21,9.43
15438,Iraq,Maize,1995,14286,216.0,816.0,23.32
22793,Pakistan,"Rice, paddy",2008,35199,494.0,4946.79,27.23
25962,Suriname,Plantains and others,2001,232854,2331.0,581.12,27.12
24920,South Africa,Maize,2004,30305,495.0,26857.0,15.49
2642,Brazil,Cassava,1991,126164,1761.0,58349.44,20.13
9280,Ghana,Yams,2008,140831,1187.0,350.83,26.98
23568,Poland,Soybeans,2006,11429,600.0,17101.0,8.64
18689,Mali,"Rice, paddy",2011,30210,282.0,3.25,27.79
24883,South Africa,Sweet potatoes,2001,34804,495.0,26857.0,21.25
21562,Niger,Sorghum,1999,2268,151.0,26.0,29.65
4195,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,18.66
13032,India,"Rice, paddy",2005,31537,1083.0,35342.0,25.85
12768,India,Wheat,2002,27621,1083.0,42482.56,26.66
12360,India,Sorghum,2000,7639,1083.0,44957.52,26.43
3849,Brazil,Maize,2004,33671,1761.0,214725.0,24.24
28027,Zambia,Maize,2010,25871,1020.0,1670.0,21.34
25910,Suriname,Soybeans,1992,7805,2331.0,197.5,27.04
16194,Japan,Potatoes,1990,306736,1668.0,79821.18,14.14
15253,Indonesia,"Rice, paddy",2010,50153,2702.0,1597.0,27.25
19233,Mexico,Cassava,1994,75260,758.0,34468.93,25.05
16193,Japan,Potatoes,1990,306736,1668.0,79821.18,16.17
3554,Brazil,Potatoes,2000,171813,1761.0,140423.0,21.69
18579,Mali,Maize,1998,16416,282.0,22.05,28.08
13237,India,Sorghum,2006,8803,1083.0,37423.0,26.99
2600,Brazil,Soybeans,1990,17322,1761.0,49695.0,17.77
24374,Senegal,Sweet potatoes,1996,56359,686.0,411.33,25.49
22547,Pakistan,"Rice, paddy",2004,29914,494.0,8903.48,23.78
1518,Australia,Wheat,2007,9173,534.0,32446.25,12.83
4117,Brazil,Yams,2006,92308,1761.0,238716.0,18.47
22693,Pakistan,Sweet potatoes,2006,118514,494.0,6925.13,23.28
10825,India,Sweet potatoes,1991,83453,1083.0,72133.0,25.55
5755,Canada,Potatoes,1997,111195,537.0,38258.2,3.99
5633,Canada,Potatoes,1992,118173,537.0,29387.0,8.05
8399,Egypt,Wheat,2013,66682,51.0,13653.0,21.44
25637,Spain,Wheat,2011,34475,636.0,53549.0,17.9
27271,Uganda,"Rice, paddy",2004,13011,1180.0,88.0,24.02
13065,India,Sorghum,2005,7968,1083.0,35342.0,25.62
7162,Dominican Republic,"Rice, paddy",1994,46589,1410.0,4971.0,26.78
22192,Pakistan,Sweet potatoes,1997,104716,494.0,16936.0,26.29
20186,Mexico,Wheat,2009,49688,758.0,61690.08,20.32
14256,India,Potatoes,2012,217530,1083.0,52980.0,25.89
11737,India,Cassava,1997,221117,1083.0,52279.0,23.26
15441,Iraq,Potatoes,1995,160385,216.0,816.0,19.86
1988,Bahamas,Sweet potatoes,1992,31586,1292.0,484.59,25.1
7737,Ecuador,Potatoes,2000,56332,2274.0,17948.0,21.34
16901,Japan,Maize,2008,25456,1668.0,58750.0,15.57
10561,India,Potatoes,1990,157136,1083.0,75000.0,25.44
22544,Pakistan,"Rice, paddy",2004,29914,494.0,8903.48,25.55
201,Algeria,Sorghum,2011,100000,89.0,13861.76,17.79
26949,Turkey,Potatoes,2007,276422,593.0,48715.51,18.6
22077,Pakistan,Wheat,1995,20811,494.0,7681.0,26.09
22745,Pakistan,Sorghum,2007,6045,494.0,5935.96,23.33
20840,Mozambique,Sweet potatoes,1996,67442,1032.0,65.85,21.53
19145,Mexico,Soybeans,1992,18388,758.0,34468.93,24.87
15166,Indonesia,Cassava,2008,180950,2702.0,1597.0,26.65
22865,Pakistan,Sorghum,2009,6204,494.0,3957.61,27.88
22295,Pakistan,"Rice, paddy",1999,30744,494.0,20450.0,23.8
22931,Pakistan,Sorghum,2010,6171,494.0,2968.44,25.48
4855,Bulgaria,Maize,1996,21810,608.0,3391.0,8.44
26627,Turkey,Maize,1994,38181,593.0,24219.0,12.83
22742,Pakistan,Sorghum,2007,6045,494.0,5935.96,25.16
9741,Guinea,Sorghum,1998,11541,1651.0,181.35,27.63
12502,India,Potatoes,2001,183627,1083.0,43720.04,26.9
15950,Italy,Wheat,2008,38689,832.0,79643.0,7.91
18822,Mauritania,Sweet potatoes,2006,10000,92.0,1.7,27.82
